order_id,item_count
1000022,21
1000035,6
1000040,15
1000065,12
1000116,5
1000149,14
100015,29
1000160,13
1000193,16
10002,3
1000202,14
1000261,19
1000313,5
1000383,2
1000408,3
1000414,7
100042,19
1000422,1
1000434,20
1000470,10
1000500,4
100058,9
1000617,7
100064,1
1000679,1
1000698,20
1000699,15
1000710,5
1000788,3
1000862,7
1000876,4
1000884,19
1000945,5
1000985,7
1000994,1
1001031,4
1001045,5
1001110,19
1001141,8
100121,3
1001224,3
1001265,3
1001340,5
1001349,26
1001382,3
1001392,5
1001406,9
1001412,7
1001430,8
1001491,9
1001500,13
1001540,13
1001547,16
1001578,23
1001583,2
1001632,5
1001655,7
1001660,11
100169,21
1001761,3
1001766,3
1001860,8
1001895,1
1001926,4
1001962,3
1001971,3
1001981,14
100199,13
1001992,7
1002003,20
1002017,17
1002090,7
1002092,6
1002114,3
1002198,7
10022,1
1002251,5
1002289,10
1002332,5
1002343,7
1002383,26
1002391,16
1002395,30
1002454,10
1002520,21
1002562,6
1002578,5
1002583,11
1002628,6
1002672,8
1002705,15
1002898,11
1002918,2
1002922,2
1002930,4
1002945,13
1002951,12
1002981,3
1003023,14
1003041,1
1003059,8
1003076,7
1003084,2
1003124,10
1003131,10
1003195,4
1003273,4
1003284,3
1003327,3
1003356,4
1003386,4
1003387,6
1003398,5
1003413,9
1003426,8
1003445,9
100353,9
1003533,2
1003580,16
1003581,3
1003612,3
1003613,8
1003627,6
1003652,8
100368,7
100369,11
1003690,12
1003696,5
1003770,6
1003804,3
100381,7
1003907,14
1003930,4
1003940,3
1004079,2
1004083,1
1004139,1
1004169,4
1004200,11
1004220,4
1004259,3
1004288,11
1004293,12
100433,13
1004347,10
1004350,3
1004380,19
1004389,3
100443,1
1004479,3
1004501,5
100455,32
1004561,22
1004640,4
1004694,11
1004725,9
1004839,4
1004907,6
1004908,14
1004937,8
1004964,12
100499,8
1005053,31
1005065,4
1005182,9
1005255,9
1005277,11
1005329,8
1005335,10
1005476,8
1005485,23
1005519,4
1005551,2
100556,10
1005620,10
100573,14
1005738,5
1005739,2
1005764,4
1005769,2
100579,6
1005855,3
1005874,10
10059,6
1005967,1
1006049,5
1006178,5
1006197,3
1006226,11
1006292,7
1006366,8
100637,14
1006375,4
1006389,11
1006418,7
100642,1
1006421,2
1006426,5
1006446,6
1006523,2
1006670,2
1006681,2
1006709,23
1006717,6
1006764,20
1006770,10
1006771,1
1006779,4
1006815,6
1006872,13
1006877,2
1006895,4
1006930,15
1007011,5
1007065,4
1007133,11
1007134,23
1007184,9
1007195,19
1007196,3
1007197,7
1007206,17
1007233,19
1007245,8
1007310,1
1007419,32
1007455,5
1007466,1
1007478,5
1007527,8
1007558,9
1007563,18
1007564,2
1007566,14
100758,1
1007615,5
1007637,2
1007655,16
1007669,6
1007685,11
1007687,17
1007713,5
1007720,1
1007734,13
1007798,6
1007799,13
1007800,8
1007805,11
1007841,7
1007867,6
1007892,2
1007895,6
10079,8
1007954,3
1007968,5
1007985,5
1008046,6
1008072,3
1008148,12
1008167,2
1008171,8
1008273,1
1008379,2
1008381,4
1008420,6
1008422,8
1008428,1
1008441,4
1008476,8
1008478,3
1008481,2
1008488,13
1008574,6
1008583,8
1008623,3
1008647,7
1008692,2
1008774,5
100882,11
1008832,18
1008839,6
1008880,2
1008913,10
1008920,4
1008926,10
1008948,11
1008973,5
1009025,24
1009032,12
1009117,4
1009269,8
1009300,10
1009312,6
1009350,7
1009471,7
100948,16
1009497,7
1009501,18
1009509,2
1009538,4
1009558,5
1009699,27
1009837,7
1009841,7
1009859,7
1009887,19
1009902,13
1009974,13
1009996,9
1009997,7
101006,7
101007,1
1010092,13
1010166,1
1010168,10
1010187,13
1010220,5
1010243,18
1010272,5
1010273,7
101028,4
1010295,5
1010362,7
1010378,5
1010450,4
1010488,6
1010531,11
1010591,14
1010613,8
101062,6
1010635,8
1010839,4
1010842,1
1010847,10
1010879,7
1010881,1
10109,10
101091,4
1010914,5
1010955,15
1010963,9
1010978,1
1011019,8
1011105,3
1011156,5
1011181,13
1011188,5
1011248,11
1011253,1
1011254,3
101126,7
1011295,1
1011327,6
1011550,7
1011588,9
1011629,21
1011635,6
1011652,10
1011857,4
1011899,3
1011913,3
1011926,4
1011930,1
1011986,3
1012009,1
1012010,4
1012019,20
1012039,4
1012073,2
1012085,1
1012099,7
1012110,6
1012119,3
1012139,5
1012189,8
101219,4
1012224,17
1012247,10
1012279,20
1012296,3
1012299,24
1012314,2
1012352,7
1012358,24
1012376,20
1012387,6
1012410,8
1012468,18
1012494,5
1012495,2
1012544,3
1012553,13
1012602,2
1012677,21
1012732,14
101281,6
1012875,7
1012908,3
1012930,14
1012955,12
1012960,9
1012973,14
1012981,2
1012984,4
101299,23
1012990,14
1012994,6
1013028,4
1013032,2
1013060,2
1013071,2
1013076,3
1013206,10
1013238,8
1013263,9
1013370,6
1013385,6
1013428,14
1013434,6
1013495,10
10135,8
1013521,3
1013580,5
1013608,12
1013611,6
1013623,3
1013713,3
1013717,17
1013817,3
1013831,3
1013857,2
1013890,16
101396,7
1013961,2
1013977,16
1014015,4
1014021,9
101404,10
1014075,5
1014111,5
1014149,5
1014161,7
1014179,8
1014186,1
1014198,9
1014255,9
1014310,5
1014312,4
1014331,7
1014334,2
1014394,5
1014418,2
1014432,2
1014440,4
1014497,10
1014542,2
1014583,2
1014608,14
1014784,6
1014785,7
1014795,1
1014854,4
1014858,3
1014879,11
1014900,7
1014938,12
1014952,5
101496,7
1015027,7
1015028,7
101503,5
1015035,6
1015107,13
1015138,3
1015162,8
1015184,11
1015248,15
1015285,3
1015312,7
1015386,5
1015398,13
1015406,1
1015420,5
1015477,3
1015481,10
1015526,10
1015553,1
1015579,7
1015580,1
1015592,9
1015605,7
1015625,17
1015656,17
10157,6
101570,1
1015745,8
1015753,4
1015781,6
101583,4
1015929,1
1015946,7
1015949,7
1016002,2
1016005,2
1016048,6
1016058,3
1016064,9
1016101,17
1016108,6
1016121,4
1016124,1
1016129,27
1016160,11
1016194,9
1016216,7
1016295,2
1016319,16
1016338,17
1016359,23
1016401,3
1016418,10
1016443,4
1016448,8
1016497,14
1016600,24
1016626,3
101666,3
1016698,10
1016718,1
10168,3
1016800,5
1016806,3
1016815,32
1016871,3
1016934,2
1016976,4
1016991,12
1017007,25
101701,7
1017014,1
1017042,1
1017065,5
1017093,2
1017107,8
1017134,8
1017153,9
1017205,8
101721,7
1017275,5
1017282,3
1017300,11
1017326,7
101736,4
1017364,4
101743,12
1017490,4
1017566,4
1017578,30
1017615,7
1017625,6
1017661,5
1017678,3
1017689,3
1017792,1
1017845,4
101785,7
101788,12
1017934,2
101801,2
1018065,1
1018081,17
1018092,7
1018128,27
1018197,18
1018215,11
1018229,6
1018253,7
1018269,10
101829,1
1018291,7
1018294,10
1018392,2
1018400,6
1018411,2
1018502,12
1018549,2
1018672,4
101869,8
1018726,16
1018874,12
1018921,6
1018948,6
1018952,10
1018974,11
10190,3
1019002,4
1019015,10
1019050,32
1019055,2
1019064,10
1019086,7
1019093,7
1019105,6
1019193,12
10192,11
1019236,2
1019252,8
1019255,15
1019285,1
1019299,20
1019302,9
1019305,1
1019323,6
1019343,14
1019359,5
101939,5
1019409,4
1019427,7
1019454,8
1019482,2
1019501,16
1019528,3
1019542,4
1019547,9
1019565,9
1019613,28
1019636,1
1019693,20
1019723,29
1019816,4
1019817,1
101986,7
1019935,9
1019964,5
102,8
1020020,5
1020053,4
1020062,5
1020069,8
1020079,6
1020129,18
1020164,14
10202,15
1020240,5
1020301,8
1020302,10
1020373,5
1020405,4
1020409,14
1020441,5
1020463,12
1020553,4
1020567,13
1020586,7
1020595,8
1020615,1
1020699,2
1020718,26
1020724,2
102078,26
1020783,7
1020800,5
1020845,9
1020849,17
1020900,9
1020956,10
1020966,2
1020972,3
1020998,6
1021002,9
1021048,15
1021077,6
1021085,4
10211,8
102112,4
1021187,2
1021225,5
1021251,17
1021258,5
1021265,5
1021327,8
1021341,6
1021350,5
1021375,2
102138,3
1021415,9
1021430,17
102149,3
1021499,20
1021513,1
1021522,4
1021532,3
1021536,5
1021577,8
1021616,5
1021640,8
1021649,1
102172,6
1021737,5
1021738,8
1021771,5
1021849,4
1021855,6
1021859,5
1021877,4
1021885,8
102190,1
1021939,14
1021958,14
1021967,24
1022004,4
1022017,2
1022030,5
1022035,5
1022080,5
1022124,6
1022153,5
1022161,8
1022223,11
1022233,2
1022244,10
1022310,6
1022315,1
1022317,6
1022373,9
10224,11
1022408,13
1022468,16
1022546,1
1022565,5
1022568,10
1022570,6
1022606,15
1022652,11
1022671,3
1022698,2
1022718,6
1022771,13
1022772,6
102282,4
1022841,12
1022920,1
102303,9
102307,5
1023092,10
1023205,9
102321,6
102322,4
1023243,17
1023257,2
1023271,3
1023279,10
1023380,10
1023430,5
1023438,9
102350,5
1023504,7
1023511,10
1023512,7
1023523,2
1023598,1
1023648,12
1023662,2
1023670,10
1023684,6
1023686,2
1023687,9
1023712,5
1023775,14
1023825,6
1023839,16
1023867,11
102392,5
1023972,6
1024022,7
1024027,3
1024047,4
102405,16
1024078,6
1024079,6
1024106,5
1024110,17
102414,12
1024152,5
1024174,2
1024178,3
1024199,4
1024313,3
1024322,6
1024324,28
1024393,10
1024406,4
1024471,2
1024530,6
1024548,14
1024607,5
1024608,2
1024620,10
102465,15
1024659,3
1024732,11
1024736,11
1024744,8
1024759,18
1024766,4
1024800,8
1024823,6
1024836,8
1024950,16
1024952,3
1025031,19
1025054,8
1025070,18
1025097,24
1025129,4
1025152,15
102522,6
1025278,4
1025335,3
1025361,16
1025375,2
1025410,26
1025418,6
1025430,19
1025454,4
1025455,9
102546,3
102548,4
1025497,2
1025557,3
1025564,5
10256,8
1025606,3
1025647,11
1025655,5
1025686,4
1025704,4
102576,11
1025760,9
1025775,2
1025783,3
1025791,16
1025805,4
1025831,4
1025857,6
1025880,8
1025893,7
1025902,17
1025906,13
1026044,3
1026081,4
1026085,2
102609,2
1026199,9
1026233,2
1026293,4
1026305,9
1026341,8
1026369,4
1026374,9
1026385,4
1026439,4
1026487,18
1026491,8
1026537,7
1026550,13
1026560,8
1026603,2
1026644,7
1026689,4
1026722,17
1026737,2
1026794,6
1026849,6
1026856,11
1026883,6
1026893,7
1026899,2
1026978,19
1027016,6
1027064,7
1027067,3
10271,11
1027142,7
1027180,3
1027294,4
1027314,16
1027321,9
1027363,6
1027373,2
1027407,4
1027412,7
1027471,25
102752,9
1027543,7
1027595,34
102761,6
1027651,7
1027667,3
1027750,7
102777,2
1027787,1
1027844,4
1027850,7
1027882,1
1027906,5
102793,22
1027956,6
1027963,7
1027971,1
1027987,11
1028005,13
1028024,7
1028070,14
1028089,5
102810,8
1028111,8
1028185,21
1028186,4
1028194,5
1028299,2
1028300,5
1028456,8
1028471,5
1028480,5
1028509,73
1028541,6
1028598,8
102862,7
1028670,3
1028720,3
1028739,12
1028860,10
1028899,1
102892,7
1028965,3
1029078,9
102910,1
1029108,12
1029142,7
1029164,2
1029169,5
102920,1
1029201,1
1029290,18
1029305,3
1029387,12
1029437,11
1029508,6
102955,10
1029558,11
1029559,14
1029578,3
1029585,7
102962,6
1029622,3
1029638,3
1029664,4
1029776,12
1029791,6
1029803,9
1029830,3
1029964,4
1030052,8
1030180,2
1030286,7
1030325,10
1030333,15
1030334,12
1030336,6
1030344,1
1030359,12
103036,5
1030389,9
1030400,6
1030430,20
1030469,18
1030509,3
1030555,4
1030620,3
1030655,1
1030673,18
1030739,3
1030746,29
1030779,2
1030798,11
1030832,10
1030968,5
1030973,11
1031050,10
1031069,20
1031073,6
1031077,8
1031095,3
1031157,1
1031199,3
1031252,9
1031313,1
1031441,12
1031450,4
1031655,4
1031671,4
1031680,4
1031724,3
1031725,1
1031757,10
1031823,3
1031829,6
103192,7
1031967,14
1032009,11
1032029,3
103205,6
1032061,12
1032124,4
1032140,3
1032171,11
1032178,1
1032242,2
1032266,7
1032287,6
1032289,9
1032301,1
1032318,29
1032332,6
1032348,8
1032382,9
1032393,7
1032400,8
1032522,5
1032571,1
1032574,6
1032586,4
1032629,6
103268,9
1032694,18
1032747,8
103276,8
1032798,15
1032801,16
1032808,4
1032815,6
1032873,24
1032908,1
103293,7
1032939,3
103304,25
1033058,12
1033072,3
1033079,2
1033116,6
1033180,16
1033192,18
1033269,9
103329,22
1033302,4
1033336,3
1033376,3
1033427,5
1033487,18
1033628,14
103364,16
1033650,2
1033702,12
1033762,7
1033792,1
1033810,13
1033820,3
103385,6
1033881,1
1033939,20
1034058,1
1034102,2
1034120,16
1034123,3
1034146,8
1034152,5
1034199,3
103430,6
1034304,5
1034344,15
103442,6
1034422,35
1034443,5
1034470,6
1034481,1
1034501,17
103451,5
1034541,6
1034548,3
1034551,7
1034553,15
1034663,8
1034671,8
1034736,1
1034752,3
1034767,2
1034782,5
1034786,9
1034799,9
1034856,5
1034881,17
1034888,5
1034895,6
1034902,1
1034965,22
1034978,1
1035007,19
1035008,9
1035031,6
103504,5
1035162,16
10352,8
1035209,3
1035230,6
103530,6
1035306,11
103535,17
1035353,10
1035448,2
1035473,6
1035498,9
1035515,6
1035570,7
1035573,11
1035593,8
1035657,22
1035688,2
1035700,8
1035731,5
