order_id,item_count
1000137,6
1000173,2
1000257,6
1000258,8
1000290,5
1000323,13
1000364,15
1000366,3
1000378,4
1000454,6
1000474,11
1000480,4
1000580,9
1000632,3
10007,9
1000736,7
1000766,8
1000774,9
1000789,4
1000837,8
1000861,1
1000865,18
1000873,16
1000921,9
1000922,3
100095,11
1000970,5
1001066,4
1001069,1
1001099,2
1001101,1
1001116,4
1001123,3
1001205,25
1001207,4
100122,9
1001233,5
1001319,12
1001341,9
1001369,1
1001381,5
1001433,5
1001451,6
1001466,5
1001471,7
1001530,6
1001564,1
1001584,6
1001670,5
1001697,17
1001699,8
1001737,9
1001801,1
1001883,8
100193,2
1002010,2
100206,8
1002078,2
100210,1
100216,13
1002229,11
1002238,16
1002261,20
1002280,3
1002304,2
1002351,22
1002357,7
1002382,6
1002546,4
1002569,1
1002605,3
1002652,2
1002737,5
1002772,1
1002776,6
1002781,6
1002796,20
1002819,4
1002853,7
1002854,11
1002917,6
1002943,3
1002963,1
1002964,3
1003034,8
100307,4
1003092,10
100310,33
1003194,11
1003226,1
1003409,7
100351,10
1003511,7
1003550,3
1003554,3
1003616,15
1003671,1
1003731,4
1003732,11
1003762,4
1003774,17
1003776,2
1003788,12
100382,4
1003823,6
1003841,1
100386,2
1003910,1
1003956,11
1003974,13
1004027,6
1004067,20
100409,5
1004159,14
1004160,1
1004198,7
1004242,20
1004285,14
1004294,6
1004306,10
1004315,6
1004324,9
1004407,19
1004463,8
1004470,31
100450,6
1004546,4
1004550,2
1004567,13
1004615,2
1004648,8
1004670,5
1004775,8
1004793,15
1004884,12
1004911,3
1004978,19
1005044,13
1005116,5
1005194,31
1005199,9
1005205,2
1005252,2
1005271,2
1005276,2
1005289,12
1005316,2
100533,7
1005342,10
1005436,18
1005463,9
1005465,6
1005471,2
1005535,7
1005587,25
1005592,5
1005597,1
1005657,4
1005678,4
1005690,6
1005747,1
1005765,5
1005788,11
1005799,6
1005833,6
1005869,10
100592,8
1005937,5
1005984,5
1005993,9
1006021,8
1006026,5
100604,10
1006054,11
1006116,8
1006202,1
1006204,14
1006212,8
1006224,7
1006310,3
1006345,5
1006458,10
1006484,8
1006491,26
1006559,8
1006605,7
1006606,4
1006644,5
1006645,10
1006655,7
1006694,10
1006751,8
1006794,3
1006828,1
1006841,6
1006892,14
1006894,6
1006939,8
1006987,5
100699,11
1006993,24
1007023,4
1007075,11
100709,9
1007105,2
1007115,3
1007164,13
1007167,13
1007224,12
1007243,4
1007246,2
1007248,3
1007251,3
1007258,1
1007264,3
1007321,12
1007328,8
100733,8
1007434,4
1007479,11
1007492,5
1007494,5
100753,3
1007549,13
1007622,7
1007660,2
1007674,3
1007733,4
1007749,24
1007778,8
1007797,4
1007813,7
1007815,6
1007851,14
1007852,8
1008014,2
1008048,4
1008129,5
1008139,4
1008158,11
1008204,1
1008230,11
1008260,1
1008276,13
1008277,8
1008311,3
1008319,15
1008387,36
10084,11
1008473,12
1008547,12
1008578,6
1008592,12
1008616,5
100864,3
1008674,4
1008708,7
100872,1
1008765,21
1008792,26
1008840,2
1008872,5
1008875,10
1008885,12
1008892,17
1008968,28
1008988,12
1009037,5
1009067,4
1009072,17
1009088,2
1009097,8
1009118,15
1009139,16
1009150,9
1009164,11
1009210,20
1009241,4
1009248,6
1009286,11
1009291,6
100931,4
1009335,1
1009336,43
1009341,3
1009384,8
10094,15
1009400,8
1009403,6
1009457,4
1009488,10
1009593,16
1009623,7
1009658,16
1009661,8
1009670,3
1009745,5
1009755,4
1009834,1
1009855,7
100986,9
1009890,1
1009900,18
1009905,5
1009995,16
1010040,15
1010053,3
1010063,4
1010118,5
1010145,3
1010195,3
1010199,14
10102,3
1010227,9
1010251,6
1010267,3
1010348,6
1010368,7
101039,4
1010427,1
1010432,14
1010433,4
1010442,14
1010541,6
1010553,8
101057,3
1010595,6
10106,5
1010654,12
1010775,7
1010815,3
1010855,7
1010884,4
1010886,1
1010967,3
1010968,5
1011,5
1011030,7
101107,15
1011094,12
1011179,15
1011199,5
1011262,3
1011271,7
101128,6
10113,2
1011351,4
1011363,12
1011407,5
101141,11
1011423,13
1011426,7
1011441,18
1011474,11
1011516,2
1011537,12
1011601,6
1011604,64
1011645,9
1011667,7
1011863,2
1011900,5
1011934,10
1011956,6
1012002,3
1012075,10
10121,13
1012161,13
1012228,12
1012235,3
1012245,10
1012331,4
1012333,18
1012375,9
1012427,7
1012485,20
1012547,16
1012591,2
1012688,8
1012707,4
101271,5
1012724,2
1012762,11
1012763,4
1012775,3
101279,2
1012869,3
1012976,22
1013026,3
101303,3
1013059,13
1013066,1
1013102,9
101312,6
1013138,7
1013152,4
1013170,2
1013177,11
1013217,11
1013306,11
1013311,6
1013312,12
101335,5
1013364,25
1013461,22
1013513,5
1013540,3
1013551,1
1013592,16
1013613,5
1013627,3
1013631,12
1013637,27
1013682,16
1013709,2
1013716,11
1013718,5
101372,6
1013723,5
1013749,10
1013750,2
1013779,7
1013912,7
1013955,3
1014062,10
10141,16
1014102,1
1014156,5
1014209,3
1014212,5
1014231,9
1014270,3
1014271,20
101432,8
1014322,9
1014351,14
1014355,19
1014382,8
10144,3
1014403,5
1014433,14
101453,4
1014572,7
1014576,9
1014578,2
1014620,9
1014831,3
1014859,4
1014974,37
1015,9
1015047,3
101505,9
1015069,1
10151,2
1015115,4
1015202,12
1015264,4
1015273,6
1015293,1
1015309,10
1015318,2
1015466,11
1015471,7
1015562,14
1015617,10
1015637,7
1015641,9
1015644,10
1015654,9
1015678,2
1015688,3
1015697,5
1015708,8
1015712,5
1015766,2
1015774,5
1015801,10
1015842,15
101586,6
1015896,8
10159,1
101591,3
1015950,15
1015956,5
1015960,2
1016069,4
1016076,9
1016085,10
1016096,5
10161,14
1016116,2
1016120,15
1016154,1
1016156,2
1016231,4
1016297,20
1016375,2
1016377,2
1016434,11
1016454,12
1016478,4
1016479,12
1016484,2
101650,3
1016515,13
1016548,6
1016700,11
1016725,5
1016743,8
1016825,9
1016849,9
1016888,15
1016909,14
1016944,8
1016947,7
1016960,12
1016971,9
10170,5
1017010,4
1017112,18
1017113,12
1017138,3
1017140,10
1017185,10
1017215,14
1017233,2
1017296,10
1017307,18
1017322,11
1017366,5
1017371,5
1017378,4
1017398,18
101740,7
1017407,1
1017410,2
1017426,4
1017441,14
1017563,4
1017648,12
1017657,7
101766,19
1017762,5
101779,6
1017791,20
1017863,7
1017880,15
1017946,5
1017974,6
1017984,12
1017990,24
1017992,35
1018001,5
1018008,15
1018030,2
1018093,2
1018153,5
1018171,6
101819,11
1018304,1
101831,5
1018318,2
1018320,8
1018350,16
101841,11
1018497,8
1018505,5
101851,3
101864,5
1018681,6
1018732,8
1018763,18
1018813,7
1018886,5
1018918,6
1018955,5
1018976,4
1018986,6
1019020,10
1019024,2
1019127,6
1019195,2
1019253,4
1019257,12
1019258,4
1019281,15
101930,4
1019332,7
1019362,6
1019383,2
1019411,2
1019430,1
1019479,4
1019520,2
1019532,11
1019537,5
1019541,13
1019579,8
1019602,6
101962,1
1019628,5
1019634,7
1019657,2
1019677,6
1019728,5
1019742,9
101975,2
1019752,4
1019757,1
1019843,5
1019871,3
1019905,5
1019941,5
1019949,1
1019991,8
1020049,12
1020201,8
1020224,1
1020285,10
1020291,21
1020305,4
1020320,2
1020392,3
1020469,3
1020477,10
1020482,10
1020499,6
1020542,3
1020583,7
1020592,12
1020617,6
1020636,17
1020637,1
1020695,10
1020717,10
1020725,1
1020753,4
1020755,7
1020778,5
1020821,5
1020883,9
1020901,8
1020919,1
1020933,10
1021106,8
1021119,8
1021136,14
1021157,7
1021171,14
1021176,10
1021200,10
1021203,1
1021221,9
1021256,9
1021298,8
102133,15
1021356,4
1021379,10
1021494,8
1021517,10
1021590,7
1021595,5
1021629,2
1021704,11
1021741,11
1021770,5
1021791,14
1021795,8
1021801,5
102198,8
1021999,10
1022051,8
1022056,8
1022175,12
1022194,3
1022243,16
1022359,12
1022433,9
1022465,7
10225,4
1022523,6
1022535,5
1022569,7
102263,11
1022661,21
1022712,21
1022746,1
1022764,3
1022809,6
1022821,8
1022913,5
102293,3
1022981,9
1023003,3
1023033,6
1023052,1
1023058,5
1023066,6
1023074,1
1023104,12
1023123,8
1023149,9
1023177,8
1023235,12
1023347,8
1023365,22
1023401,2
102342,2
1023444,5
1023452,16
1023476,5
1023499,15
1023516,5
1023574,9
1023658,9
1023872,7
1023875,2
1023878,10
1023888,5
1023923,1
1023979,2
1023990,4
1023997,24
1024019,23
1024042,18
1024063,6
1024068,6
1024077,1
1024105,4
1024117,7
1024151,1
1024171,4
1024185,9
1024187,14
1024213,6
1024233,8
1024310,14
1024339,24
1024376,11
1024477,28
1024489,2
1024505,11
1024525,6
1024546,2
1024575,19
1024581,21
1024592,12
1024640,7
102473,8
1024775,2
1024810,24
1024865,11
1024902,5
1024905,21
1024912,6
1024961,10
1024992,14
1025063,7
1025085,2
1025163,5
1025191,9
1025199,4
1025253,7
1025315,6
1025319,4
1025320,11
1025328,18
1025429,10
1025478,4
1025486,13
1025543,1
1025661,12
1025680,8
1025736,5
1025750,5
1025755,15
1025758,3
1025807,9
1025821,7
1025883,2
1025884,6
1025896,9
102592,1
1025920,11
1025931,1
1025948,2
1025959,6
1025984,3
1025987,2
1026008,2
1026019,16
1026055,15
1026083,11
102612,10
1026140,7
1026157,11
1026184,1
1026192,11
1026211,9
1026266,3
1026275,3
102633,3
1026346,13
1026417,3
1026480,7
1026518,12
1026581,11
1026622,12
1026679,12
1026699,4
1026718,6
1026739,9
1026759,2
1026803,7
1026812,2
1026865,12
102690,7
102696,4
1027025,13
1027137,2
1027258,10
1027267,9
1027287,26
1027300,2
1027405,8
1027432,16
1027445,16
1027477,6
1027500,5
1027565,17
10276,2
1027680,2
1027690,13
1027697,12
1027764,10
1027840,20
1027875,1
1027927,1
1027936,2
1027939,4
1027973,8
1028002,1
1028065,7
1028067,9
1028125,24
1028168,5
1028192,9
1028204,1
1028225,2
1028249,25
1028356,8
1028363,12
1028375,7
1028424,13
1028439,4
1028445,4
1028460,2
1028487,2
1028503,3
1028520,5
1028532,4
1028605,1
1028626,7
102867,13
1028716,2
1028737,11
102874,1
1028780,10
1028798,18
1028854,4
1028882,9
1028886,3
1028933,24
102895,5
1028957,5
1028966,6
1028993,7
1029017,3
1029054,14
1029163,2
1029211,13
1029257,16
1029259,12
1029279,9
1029306,1
102935,8
1029354,10
1029355,1
1029410,7
1029411,3
1029415,10
1029467,3
1029506,5
1029579,6
102961,9
1029641,9
1029708,5
1029713,1
1029762,4
1029764,13
1029768,11
1029773,11
1029793,5
1029804,24
1029807,2
1029882,1
1029906,19
1029962,2
1029977,4
1029997,1
103000,13
1030019,4
1030156,4
1030187,8
10302,13
1030271,5
1030331,33
1030346,2
1030362,12
1030527,8
1030534,4
1030538,20
103058,3
