order_id,item_count
1000015,12
1000067,16
1000073,9
1000096,7
100010,4
1000113,2
1000131,7
1000146,11
1000167,2
1000226,6
1000240,8
1000280,4
1000312,3
1000316,6
1000376,3
1000495,5
1000503,6
1000540,48
1000575,8
1000599,3
1000634,4
1000665,20
1000725,7
1000759,3
1000760,5
1000782,4
1000795,9
1000805,6
1000828,13
1000839,4
1000852,4
1000879,25
1000888,7
100090,7
1000953,1
1000996,12
1001129,4
1001174,5
1001175,5
1001246,11
1001292,1
1001320,14
1001330,2
1001393,6
100140,1
1001419,7
1001445,1
1001473,19
1001497,21
1001501,26
1001504,17
1001505,20
1001519,8
1001525,11
1001532,21
1001538,4
100156,2
1001603,11
1001690,5
1001844,5
1001853,16
1001863,2
1001866,3
1001907,2
100191,14
1001918,11
1002011,4
1002040,7
1002053,11
1002068,17
1002073,12
1002080,4
1002204,5
1002213,10
1002256,26
100226,11
100227,17
1002273,15
1002368,1
1002381,2
1002442,15
1002468,13
1002501,7
1002508,8
1002559,6
1002600,2
1002616,6
1002629,6
100263,3
1002634,5
1002677,4
1002681,7
1002741,12
1002763,2
100277,7
1002802,7
1002805,9
1002827,1
1002883,24
1002887,8
1002912,12
1002941,6
1002968,1
1002977,8
1002990,3
1002992,5
1003004,7
1003022,8
1003050,4
1003145,15
100320,12
1003202,4
1003216,1
1003315,4
1003330,4
1003366,9
1003370,5
1003397,3
1003412,13
1003480,16
100349,10
1003496,1
1003575,6
1003606,2
1003643,12
1003644,1
1003663,15
1003665,6
1003679,11
1003708,1
1003752,3
1003757,9
1003782,2
100380,7
1003828,12
1003879,19
1003923,8
1003929,6
1003957,6
100402,5
1004040,1
1004042,8
1004051,6
1004118,12
1004165,2
1004201,6
1004233,2
1004256,1
1004264,4
1004266,3
1004279,10
1004296,33
1004316,3
1004345,6
1004364,7
1004451,4
1004502,14
1004524,8
1004588,6
1004630,17
1004645,16
1004662,20
1004697,10
1004702,10
1004724,3
1004734,5
1004745,17
1004780,2
1004795,8
1004796,14
1004812,6
1004846,5
1004902,2
1004941,24
1004948,8
1004977,1
1004980,8
1005026,4
1005047,28
1005089,2
1005125,12
1005165,11
1005171,3
1005195,4
1005197,7
1005201,4
1005235,10
1005263,7
1005269,6
100531,11
1005313,10
100534,10
100537,14
1005429,30
1005447,6
1005483,19
100553,24
100562,1
1005710,13
1005714,3
1005717,20
100576,8
1005792,13
100580,4
100584,11
1005936,2
1005943,2
1006035,4
1006084,7
100609,3
1006225,10
1006283,17
100634,10
100635,12
1006367,3
1006370,18
1006422,10
100646,8
1006558,7
1006572,4
1006584,3
1006588,1
1006619,16
1006620,4
1006689,17
1006716,7
1006724,11
1006753,8
1006838,1
100684,3
1006852,4
1006862,1
1006897,18
1006935,3
1006940,11
1007012,6
1007021,2
100704,5
1007054,11
1007108,3
1007163,8
1007210,12
1007227,4
1007265,17
1007340,2
100735,2
1007354,8
1007418,3
1007420,10
1007452,7
1007462,5
1007477,7
1007502,12
1007506,11
1007560,5
1007600,8
100761,39
1007623,11
1007634,6
1007636,6
1007678,13
100768,5
1007765,22
1007776,6
1007792,11
1007793,4
1008000,19
1008077,16
1008119,2
1008172,5
100824,14
1008279,14
1008289,9
1008329,1
1008339,6
1008368,2
1008382,14
1008404,13
1008424,12
1008436,1
1008498,7
1008573,1
1008594,7
1008606,1
1008645,15
1008648,5
1008688,28
1008727,18
1008754,2
1008797,7
1008836,5
1008857,1
1008898,10
1008933,6
1009080,1
1009110,6
1009129,6
1009134,6
