order_id,item_count
1000038,7
1000045,6
1000048,6
1000057,1
1000098,10
1000125,19
1000183,7
100020,8
1000206,13
1000251,14
1000276,10
10003,14
1000320,9
1000355,7
1000407,4
1000427,10
100047,3
1000513,3
1000532,11
1000585,2
100063,3
1000715,6
1000719,2
1000773,6
1000780,4
1000806,9
100082,6
1000836,2
1000881,20
1000902,8
1000904,2
1000910,7
1000968,6
100099,4
1000997,24
1001032,2
1001039,15
1001043,13
1001052,3
1001081,22
1001177,2
1001179,14
1001191,2
1001220,9
1001267,2
1001280,8
1001309,5
100133,4
1001331,18
1001415,6
1001421,1
1001425,11
1001464,4
1001585,10
1001679,6
1001729,15
100174,4
1001769,23
1001848,13
1001864,5
1001870,5
1001899,7
1002037,13
1002175,16
1002180,6
1002203,21
1002258,14
1002287,3
1002366,7
1002373,9
1002390,9
1002521,3
1002574,9
1002590,7
1002596,1
1002623,3
1002670,5
100268,16
1002713,22
1002748,3
1002779,2
1002832,7
1002842,2
1002882,9
1002907,9
1002909,4
1002947,15
1002957,7
100296,4
1002971,19
1002972,5
1003005,18
100301,11
1003018,8
1003119,16
1003196,3
1003233,1
1003427,17
1003504,6
1003598,21
1003600,3
1003637,14
1003678,6
1003740,23
100375,13
1003826,7
1003845,5
1003867,5
1003874,20
1003900,12
1003920,2
1003943,7
100397,7
1004024,10
1004036,14
1004059,15
1004104,3
1004125,6
10042,16
1004236,7
1004332,5
1004357,8
100441,15
1004510,2
1004598,8
1004611,4
1004631,6
1004656,26
100469,16
1004728,14
100476,5
1004784,8
1004792,4
1004808,5
1004836,4
1004845,9
1004849,4
1004862,20
100491,6
1004927,2
1004946,14
1004970,8
1004984,12
1004999,10
1005009,7
1005041,9
1005062,8
100510,7
1005113,3
1005134,8
1005179,8
100524,18
100525,24
1005319,6
1005348,12
1005362,1
1005382,13
1005383,14
100543,2
1005464,8
1005499,23
1005531,6
1005541,11
1005546,3
1005552,10
1005661,2
1005663,12
1005730,6
1005735,17
1005756,7
1005762,8
1005887,5
1005922,4
1005934,6
1005935,14
1005961,8
1005998,12
1006022,14
1006048,15
1006096,17
1006160,7
1006161,15
1006181,7
1006182,5
1006198,14
1006203,7
1006213,8
1006222,6
1006227,6
1006260,14
1006281,10
1006282,5
1006352,1
1006379,4
1006408,15
1006429,1
1006433,16
1006435,2
1006463,4
1006470,4
1006497,24
1006520,3
1006549,18
1006609,2
1006714,16
1006757,2
1006784,8
1006803,7
1006807,2
1006832,11
1006840,9
100685,1
1006880,6
1006921,9
1006963,9
1006979,1
1006980,10
1007039,4
1007082,4
1007173,5
1007280,2
1007281,15
1007299,5
1007305,4
1007312,5
100734,2
1007382,5
1007400,21
1007447,4
1007485,10
1007561,9
1007595,8
1007618,15
100763,5
1007665,8
1007742,8
1007789,4
1007790,16
1007827,5
1007830,3
1007837,2
1007982,6
100799,6
1008025,6
1008028,8
1008090,9
1008117,9
1008121,11
1008133,4
1008147,20
1008151,13
1008274,7
100830,11
1008301,1
1008317,19
1008322,6
1008335,14
1008354,14
1008366,18
1008374,13
1008380,8
1008485,16
1008506,12
100851,4
1008551,4
1008619,17
1008633,5
1008666,16
1008739,6
1008794,4
1008828,19
1008846,6
1008895,5
1008964,5
100897,4
1008991,12
1009041,3
1009093,9
1009169,3
1009200,9
1009206,9
1009225,2
1009278,7
1009321,6
1009374,6
1009375,2
100938,5
1009396,5
1009516,5
1009547,7
1009619,4
1009685,23
1009696,6
1009714,2
1009862,10
100999,5
1010012,5
1010047,11
1010062,16
1010124,2
101014,3
1010165,14
10103,6
1010305,1
1010326,19
1010372,29
1010374,12
1010397,7
1010407,1
1010418,12
1010469,21
1010576,30
1010609,6
1010684,1
