order_id,item_count
1000013,12
1000058,10
1000091,1
1000102,2
1000165,11
1000182,18
1000223,13
1000254,25
1000260,5
1000302,5
1000310,7
1000332,2
1000333,9
1000361,1
100038,2
1000389,3
1000397,9
10004,9
1000417,4
1000425,3
100051,4
1000525,6
100056,10
1000642,2
1000655,2
1000700,7
1000702,18
1000738,13
1000842,12
100086,11
100088,4
1000914,8
100093,9
1000933,1
1001014,13
1001076,6
1001098,9
1001105,3
1001132,1
1001195,15
1001310,5
1001317,4
1001367,6
1001395,4
1001435,1
1001452,8
1001455,12
1001465,6
1001503,2
1001507,8
1001543,10
1001566,4
1001579,3
1001582,2
1001717,3
1001735,2
1001806,1
1001835,3
100187,7
1001891,3
1001905,2
1001921,11
1001943,4
1001990,7
1002031,14
1002036,1
1002048,4
1002050,31
1002065,9
1002067,5
1002098,8
1002211,9
1002220,14
1002224,10
1002237,15
1002334,6
1002352,18
1002386,1
1002410,3
1002418,6
1002430,4
1002435,6
1002488,16
1002519,17
1002556,14
1002565,2
1002568,1
1002584,4
1002591,6
1002632,1
1002795,16
100280,7
1002810,22
1002814,1
1002815,17
1002838,6
1002895,1
1002904,12
1003024,16
1003048,11
1003052,4
1003072,2
100309,2
1003098,7
10031,1
1003222,31
100326,9
1003279,2
10033,26
1003316,9
100335,3
1003351,6
1003407,4
100344,6
1003481,1
1003482,9
1003501,5
1003531,5
1003568,17
1003579,2
1003605,28
1003625,4
1003632,5
1003660,3
1003675,8
1003709,4
1003744,1
1003780,8
1003795,14
1003875,14
1003890,4
1003903,4
1003918,8
1003939,9
1003969,11
1004034,3
1004047,14
100406,16
1004078,10
100421,5
1004225,11
1004301,8
1004359,6
1004414,7
1004432,14
1004505,1
1004516,27
1004518,3
1004555,8
1004579,8
1004584,4
1004668,5
1004704,5
1004758,4
1004767,9
1004794,7
1004894,13
1004899,6
1004918,5
1004939,25
1004944,28
1004962,6
1004975,25
1004986,14
1005000,5
1005045,10
1005083,3
1005126,5
1005130,8
1005142,15
1005188,9
1005198,2
100520,5
1005224,2
1005238,2
1005281,11
100530,1
1005389,1
1005451,2
1005527,2
1005558,35
1005574,9
1005604,3
1005623,19
100570,10
1005726,4
1005732,2
1005753,3
1005794,6
1005828,2
1005832,4
1005839,1
1005870,3
1005904,9
1005919,5
1005931,5
1006006,1
100601,10
1006011,12
100606,8
1006064,4
1006082,14
1006102,5
1006114,21
1006119,10
1006148,8
1006159,6
1006167,1
1006200,19
1006205,24
1006209,7
1006289,7
1006313,7
1006316,18
1006327,6
1006393,14
1006414,4
1006415,7
1006493,2
1006527,7
1006597,14
1006632,3
1006649,17
1006652,16
1006705,20
1006742,11
100683,13
1006873,3
1006874,9
100688,9
1006916,15
1006923,18
1006934,15
100695,6
1006968,13
100697,3
1006990,4
1007019,1
100706,4
1007064,10
1007071,2
1007086,8
1007159,3
1007180,8
1007192,12
1007274,6
1007275,9
100741,9
1007476,3
100749,1
1007514,14
1007554,6
1007569,10
100757,14
1007581,3
1007774,8
100783,12
100785,12
1007863,5
1007874,6
1007876,17
1007909,7
1007941,12
1008041,17
1008052,6
1008069,6
1008175,6
1008185,5
1008190,2
100828,8
1008298,10
1008299,6
1008302,5
1008330,7
1008376,12
1008469,4
1008491,11
1008492,3
100854,8
100855,2
1008567,8
1008597,8
1008636,18
100865,8
1008716,8
1008809,10
1008821,1
1008890,4
100890,12
1008902,25
1008980,15
1008982,5
1009004,2
1009031,14
100904,10
1009048,5
100909,4
1009094,19
1009096,10
1009160,5
1009324,2
1009348,5
1009385,24
1009468,11
1009478,5
1009521,2
1009542,2
1009599,12
1009618,4
10097,3
1009720,6
1009793,6
1009867,4
100988,9
1009897,9
100997,11
1009979,9
1010066,3
1010069,2
1010130,6
1010179,4
1010217,5
1010235,9
1010255,4
1010257,18
1010287,10
101030,3
1010300,33
1010339,6
1010345,1
1010367,8
1010395,7
1010491,9
1010579,12
1010599,4
1010616,4
1010628,15
1010675,2
1010682,5
101071,10
1010753,14
1010802,6
1010805,5
1010853,19
1010867,2
1010873,13
1010874,10
1010877,5
1010880,9
1010908,3
1010982,6
1010991,6
1011051,3
1011072,4
1011173,6
1011231,2
1011322,7
1011324,7
