order_id,item_count
1000004,9
1000027,4
1000060,5
1000062,19
1000069,1
1000109,6
100013,7
1000153,20
1000163,7
1000184,4
100023,4
1000248,2
1000318,2
1000319,13
100032,9
100035,14
1000391,14
1000409,5
1000421,2
1000442,12
1000508,9
1000549,6
1000594,6
1000605,3
100061,5
1000630,13
1000693,15
1000703,9
1000785,11
1000813,4
1000889,19
1000903,7
1000905,23
1000923,3
1000929,5
1000947,2
1001149,3
1001182,5
1001202,8
1001209,7
1001232,8
1001272,7
10013,26
1001321,2
1001356,7
1001358,2
1001359,5
1001364,15
1001377,11
1001417,2
1001440,1
1001544,8
1001545,2
1001574,8
1001617,1
1001629,12
1001648,4
1001656,20
1001682,12
1001755,28
1001762,2
1001842,7
1001869,16
1001872,8
1001893,16
1001900,18
1001955,12
100196,9
1001970,4
1002075,16
1002093,10
1002162,20
100221,5
1002247,8
100233,5
1002349,8
1002440,5
1002444,3
1002486,2
1002495,8
1002496,2
1002506,18
1002525,6
1002580,6
1002661,20
1002692,5
1002786,3
1002878,10
1002919,3
100299,13
1002995,13
1003044,2
1003061,16
1003068,6
1003096,9
1003197,8
1003204,8
1003255,15
1003360,12
1003369,2
1003377,10
1003384,3
1003390,5
100340,6
100343,1
1003433,1
1003443,4
100348,7
1003526,2
1003528,6
1003649,18
1003650,10
1003669,3
1003746,4
1003751,4
1003814,16
1003815,8
100383,7
1003854,4
1003919,2
1003953,13
1003960,10
1003992,9
1004033,14
1004080,14
1004128,6
1004216,9
1004284,5
1004287,5
1004395,9
1004412,5
1004416,4
1004437,8
1004442,16
1004575,10
1004581,7
1004718,4
1004749,4
1004785,1
100484,3
1004893,6
1004923,7
1005092,1
1005129,19
1005158,18
1005207,13
1005213,10
1005219,11
1005237,10
1005273,6
1005296,12
1005374,14
1005388,22
1005440,10
1005482,11
100555,20
1005571,2
1005584,7
1005681,7
1005758,3
1005798,14
1005856,5
1005873,4
1005906,2
100595,9
1005954,5
1006025,4
1006057,4
1006081,19
1006103,4
100614,7
1006150,1
1006170,5
1006180,3
1006194,4
1006217,10
1006229,9
1006239,3
1006248,9
1006301,10
1006372,7
100640,16
1006425,3
1006434,6
100644,14
1006450,2
1006507,5
100654,6
1006582,10
1006642,7
1006710,11
1006726,3
1006767,6
1006773,21
1006851,14
1006859,3
1006899,10
1006933,4
100707,6
100710,8
1007129,8
1007137,16
1007172,1
1007190,8
1007215,5
1007261,26
1007273,2
1007284,7
1007296,7
1007331,10
1007332,4
1007362,7
1007386,11
1007393,3
1007429,7
1007529,1
1007552,33
1007591,15
1007597,12
1007605,11
1007691,8
1007780,23
1007814,5
1007828,6
1007878,6
1007902,12
1007914,21
1007927,2
100794,15
1007977,9
1008082,4
1008098,11
1008120,6
1008153,6
1008161,10
1008176,11
1008179,29
100822,8
1008245,23
1008269,4
1008308,6
1008336,4
1008364,2
1008383,15
1008390,7
1008412,4
1008431,6
1008543,4
1008566,7
1008586,14
1008596,15
1008630,11
1008639,1
1008656,5
100871,18
1008735,6
1008741,8
1008767,6
100880,5
1008814,10
1008845,9
1008867,20
1008876,3
1008888,6
1008891,11
1008919,6
100892,4
1008960,9
1008971,9
1008977,12
1008989,17
1009005,3
1009028,4
1009030,7
1009050,9
1009077,5
1009098,2
1009165,5
1009196,4
1009209,7
1009250,26
1009259,1
1009271,1
1009297,3
1009349,9
1009364,3
100937,7
1009392,9
1009402,15
1009405,14
1009419,7
1009452,5
1009454,2
1009455,16
1009496,7
1009543,14
1009570,24
1009584,12
1009643,6
1009650,1
1009679,6
1009759,6
1009773,8
1009778,7
1009856,1
1009953,22
1010008,23
101001,5
1010035,9
1010055,8
1010085,12
1010096,11
1010131,16
1010154,9
1010169,6
1010246,3
1010253,4
1010259,12
1010268,9
1010277,2
1010414,13
1010426,2
101043,8
1010473,8
1010511,7
1010528,9
1010569,4
101058,12
1010580,9
1010643,1
1010650,8
1010762,2
1010778,9
1010797,2
1010876,7
101093,5
1010977,24
1011004,2
1011033,3
1011070,10
1011083,8
1011114,5
1011183,2
1011206,13
1011216,7
1011291,5
1011380,8
1011383,9
1011396,7
1011397,2
1011398,20
1011517,18
1011527,6
1011535,13
1011551,5
1011587,22
1011617,6
1011618,7
1011682,9
1011696,5
1011745,5
1011764,5
1011772,1
1011774,33
1011847,8
1011852,7
1011861,5
1011871,3
1011888,3
101191,12
1011923,12
101193,11
1011960,5
1011989,6
1012001,16
1012003,23
1012005,1
101201,8
1012018,8
1012022,5
1012026,12
1012047,4
101217,4
1012173,6
1012249,9
1012251,5
1012261,17
1012275,9
1012280,9
1012404,13
1012405,4
1012480,4
1012548,3
1012585,16
1012594,3
1012601,2
1012609,2
1012669,6
1012679,7
1012715,8
1012741,4
1012765,4
1012779,18
1012780,10
1012791,6
101280,2
1012820,7
101283,2
1012855,3
1012862,7
101288,7
1012889,6
1012946,1
1012963,2
1012970,10
1012977,2
1012995,4
1012998,17
10130,9
1013009,9
1013016,27
1013042,2
1013048,19
1013069,1
1013107,7
1013126,7
1013141,7
1013192,11
1013292,9
1013314,2
1013333,10
1013346,17
1013361,3
1013400,7
1013412,6
1013424,1
1013558,15
1013658,19
1013678,8
1013707,2
1013756,1
1013759,5
1013812,8
1013858,6
1013898,1
1013904,7
