order_id,item_count
1000031,1
1000042,11
1000056,7
1000083,2
1000111,16
1000118,16
1000122,1
100016,8
1000170,14
1000174,2
1000198,9
1000219,16
1000266,16
1000270,13
1000321,5
1000346,3
1000348,2
1000416,13
1000486,29
1000560,5
1000576,3
1000590,6
1000644,2
1000667,7
1000672,4
1000696,5
1000706,21
1000708,12
1000744,4
1000745,5
1000756,2
100076,17
1000765,4
1000767,5
1000783,7
1000815,2
1000907,13
1000964,3
1000971,9
1000973,2
1001042,4
1001046,9
1001073,6
1001092,4
1001127,1
1001133,3
1001137,6
100119,7
1001199,21
1001223,9
1001270,4
1001401,9
1001424,2
1001449,7
100151,1
1001542,4
1001551,11
1001560,7
1001654,1
1001708,4
1001709,7
1001714,5
100180,12
100181,5
1001821,1
1001829,11
1001887,11
1002007,6
1002009,8
1002060,32
1002061,14
1002104,10
1002154,7
1002168,2
100217,5
1002266,6
100231,6
1002312,7
1002367,8
1002439,10
1002453,3
1002460,11
1002484,7
1002492,9
1002550,4
1002611,10
1002614,3
1002693,12
1002703,16
1002714,4
1002733,5
1002756,12
1002764,2
1002839,8
1002844,2
1002884,10
1002885,2
1002969,11
1002980,12
1003006,44
1003029,16
1003038,13
1003065,15
1003075,2
1003102,11
1003110,6
1003137,8
1003148,16
1003185,10
1003208,12
1003223,3
1003252,4
1003259,12
1003291,9
1003294,11
1003299,1
1003304,2
1003332,5
1003364,9
1003406,7
1003459,6
1003487,2
1003491,4
100350,3
1003507,4
1003522,8
1003536,20
1003592,9
1003601,6
1003620,16
1003691,3
1003778,26
1003790,12
1003813,9
1003820,7
1003863,4
1003882,7
1003884,2
1003901,1
1003921,25
1003924,10
1003951,18
1003977,5
1003983,2
1003999,6
1004011,8
1004025,9
1004090,14
1004091,3
1004097,9
1004107,13
1004113,2
1004157,8
1004172,8
1004180,19
1004191,19
1004192,4
1004226,8
100425,14
100427,21
1004311,5
1004319,3
1004339,2
1004406,13
1004426,23
1004428,18
1004553,1
1004556,4
1004564,9
1004583,8
100459,6
1004629,8
1004646,2
1004653,1
1004698,2
1004778,4
1004888,16
1004925,13
100493,17
1004935,5
1004938,14
1004955,14
1004995,22
1005005,5
1005014,1
1005019,10
1005029,13
1005036,17
1005105,3
1005122,2
100513,13
1005185,3
1005303,12
1005321,6
1005328,6
1005356,6
1005427,13
1005512,16
1005525,11
1005674,4
1005689,4
1005795,6
1005837,18
1005883,12
1005889,7
100590,10
1005909,9
1005924,3
100598,2
1005995,1
1006028,3
1006029,15
100607,2
1006086,15
1006109,10
