order_id,item_count
1000026,18
1000033,11
1000095,6
1000213,12
1000232,1
1000244,18
1000282,5
1000311,15
1000344,6
1000380,10
100043,10
1000437,7
100045,8
1000462,4
1000473,3
1000481,5
1000515,14
1000529,28
1000530,8
1000537,11
1000553,4
1000555,15
1000559,1
1000614,4
1000645,1
1000671,6
1000718,7
1000730,4
1000755,3
100077,3
1000812,9
1000829,8
1000892,5
1000909,5
1000957,1
1000984,5
1001026,6
1001121,11
100115,3
1001166,1
1001206,5
1001211,12
1001219,9
100123,12
1001298,26
1001352,17
1001439,4
1001448,7
1001453,17
1001460,3
1001599,4
1001609,9
1001610,5
100162,7
1001645,14
1001666,10
1001675,1
1001677,15
1001684,4
1001702,4
1001716,8
1001747,3
1001771,10
1001774,11
1001792,3
1001804,9
100184,5
100186,2
1001878,16
1001886,4
1001924,10
1001969,12
1001979,16
1002022,9
1002081,3
1002153,11
100220,4
100229,16
1002485,9
10025,3
1002502,4
1002529,14
1002543,8
1002544,8
1002560,4
1002582,3
100261,1
1002647,1
1002685,12
1002833,3
1002847,4
100288,17
10029,14
1002901,2
1003069,1
1003091,4
1003125,4
1003133,23
1003142,12
1003154,3
1003166,9
1003186,25
1003207,4
1003260,4
1003271,17
1003289,11
1003363,3
1003367,10
100339,3
1003400,4
1003430,7
1003457,8
1003502,17
1003525,7
1003541,12
100355,14
1003561,5
1003602,1
1003666,10
1003667,5
1003673,14
100374,9
1003799,6
1003853,3
1003894,4
100390,6
1003955,6
1003975,11
1004021,13
1004138,10
1004152,7
1004173,9
1004174,9
1004223,11
1004309,8
1004337,13
1004341,20
1004360,21
1004392,12
1004420,7
1004430,3
1004499,11
1004530,8
1004536,7
1004610,2
1004649,23
1004654,9
1004655,5
1004732,15
1004744,4
1004754,17
1004879,4
1004900,4
1004932,1
1004936,3
1004956,18
1004969,5
1005016,15
1005021,18
1005022,3
1005052,7
1005082,14
1005159,8
1005187,7
1005189,1
1005223,8
1005228,11
1005292,2
1005318,3
1005337,17
100535,4
