order_id,item_count
1000055,6
1000139,6
1000155,4
1000169,17
1000175,8
1000189,2
1000220,2
1000297,2
1000307,10
1000314,7
1000334,2
1000488,12
1000499,16
1000577,5
1000589,5
1000636,1
1000637,8
1000735,3
1000737,7
1000751,13
1000781,9
1000794,3
1000798,10
1000820,3
1000823,6
100084,13
1000936,8
1000938,3
1000940,12
1000948,1
1001020,4
1001029,16
1001054,9
1001091,1
1001186,17
1001216,3
1001237,14
1001253,3
1001269,3
1001338,6
1001354,12
1001386,3
1001387,13
1001413,2
1001456,8
1001470,1
1001482,3
1001493,17
1001494,25
100155,2
1001557,3
1001606,7
1001625,11
1001633,4
1001657,7
1001721,5
1001730,5
1001734,14
1001746,16
100178,3
1001782,9
1001809,7
1001832,3
1001838,1
1001876,2
1001913,5
1001976,7
1001996,1
10020,4
1002000,8
100211,20
1002119,13
1002138,2
1002152,17
1002189,11
1002234,8
1002242,7
1002255,8
1002302,8
1002315,7
1002317,3
1002388,2
100241,11
1002433,3
1002452,14
1002500,2
1002526,1
1002557,1
1002586,1
100260,18
1002607,2
1002638,9
1002667,11
1002669,13
100269,12
1002719,7
1002777,9
1002789,6
1002809,9
1002849,3
1002856,9
1002871,19
100289,20
1002908,12
1002933,6
1002948,9
1003,5
1003027,33
100304,7
1003151,9
100317,20
1003174,3
1003177,8
100319,3
1003198,14
10032,16
1003203,5
1003206,3
1003274,13
1003349,6
1003359,16
1003392,17
1003408,6
1003410,3
1003425,7
1003462,8
1003479,2
1003538,2
1003569,5
1003588,2
1003589,15
1003590,12
1003591,10
1003664,1
1003701,10
1003747,16
1003800,9
1003806,5
1003848,2
1004029,13
1004069,10
1004114,2
1004161,19
1004229,3
1004281,5
1004382,3
1004400,6
1004454,15
1004474,4
1004488,10
1004500,19
1004551,17
1004552,6
1004554,4
100457,9
1004580,7
1004635,4
1004684,7
1004700,15
100473,10
1004760,3
1004800,12
100482,8
1004852,6
1004883,3
1004904,11
1004914,1
1004920,10
1004930,4
1004934,1
1004949,10
1005043,8
1005064,15
1005103,8
1005173,12
1005175,1
1005233,15
1005245,1
1005295,2
10053,13
1005307,1
1005310,2
1005371,8
1005377,9
1005424,12
1005450,4
1005454,10
1005456,10
1005506,2
100552,7
1005622,4
1005644,1
1005676,14
1005755,4
1005780,10
1005806,15
1005807,3
1005827,10
1005838,4
1005846,10
100594,6
1005945,6
10060,6
1006038,3
1006056,5
1006087,7
1006113,8
100618,5
1006196,1
1006207,7
1006211,12
1006252,9
1006274,3
1006295,4
1006315,18
1006324,5
1006328,1
1006338,12
1006384,9
1006439,10
1006465,2
100649,10
1006490,3
1006494,8
1006496,3
1006509,5
1006536,2
1006538,6
1006545,8
1006592,6
1006599,14
1006631,4
1006635,5
1006638,2
1006654,10
1006674,4
1006675,27
1006686,7
1006723,8
1006774,20
1006796,2
1006820,13
1006866,8
100689,6
1006922,7
1006967,13
1007095,16
1007110,7
1007193,3
1007235,13
1007295,6
1007314,7
1007383,10
10074,7
1007425,10
1007444,1
1007471,12
1007487,11
1007512,4
1007532,12
1007534,16
1007568,7
1007609,57
1007679,1
1007680,6
1007686,12
1007693,2
1007710,15
1007757,12
1007777,3
1007822,11
1007844,7
1007846,8
1007857,7
1007951,5
100796,9
1007974,5
1008015,9
1008030,10
1008032,8
1008102,7
1008149,12
1008155,4
1008174,11
1008192,11
1008199,4
1008219,26
1008237,7
1008264,5
1008281,13
1008290,10
10083,11
1008300,1
1008323,24
1008394,5
1008437,1
1008472,22
1008565,7
1008607,14
1008699,3
1008763,11
1008777,11
1008783,20
1008884,5
1008995,3
10090,6
1009046,27
1009053,1
1009099,4
1009101,6
1009124,6
1009156,17
1009186,3
100919,4
1009197,18
1009223,11
1009253,3
1009326,18
1009343,3
1009425,37
1009427,3
1009428,4
1009430,2
1009460,23
1009588,4
1009605,2
100969,11
1009738,13
1009832,6
1009932,3
1009947,6
1009959,1
1009975,8
1010024,16
1010056,20
1010067,1
1010077,6
1010099,11
1010107,16
1010123,14
1010126,5
1010137,4
1010180,3
1010266,11
1010304,9
1010342,5
1010344,8
1010359,7
1010371,4
1010416,11
1010431,1
1010474,20
1010481,7
1010507,7
1010537,7
1010546,6
101056,1
1010581,10
1010610,18
1010664,9
1010671,6
1010758,13
1010772,2
101087,6
101099,15
1011000,10
1011013,24
1011027,4
1011091,9
1011092,1
10111,8
101114,11
1011280,9
1011282,3
1011345,7
1011364,11
1011429,29
1011457,19
1011476,15
1011506,9
1011554,9
1011556,35
1011638,21
1011648,3
101165,5
101166,5
1011663,2
101173,8
1011858,10
1011922,18
1011945,6
1012060,3
1012076,2
1012133,8
1012181,6
1012183,3
1012195,14
1012243,4
1012253,10
1012259,11
1012284,5
1012288,2
1012295,16
1012308,6
1012365,2
101238,2
1012483,4
1012571,20
1012574,8
1012600,16
1012603,1
1012610,1
1012620,12
101263,5
1012678,3
1012793,15
1012852,4
1012923,6
1012928,6
1012937,6
1012940,20
1013070,5
101309,9
1013100,17
1013113,16
1013145,3
1013157,1
1013178,6
1013196,8
1013222,17
1013227,3
101323,10
1013279,3
1013302,4
1013308,16
1013325,10
1013375,7
1013422,18
1013466,2
1013471,1
1013479,20
1013508,2
101362,1
1013696,3
1013726,9
101376,6
1013783,8
1013789,12
1013813,15
1013823,3
101383,6
1013861,16
1013899,7
1013910,5
1013911,4
101392,9
1013941,1
101397,14
1013972,13
1014023,3
101403,5
1014073,14
1014082,20
1014094,8
1014128,12
1014175,4
1014208,8
1014223,5
1014327,5
1014388,7
1014431,6
1014435,13
1014473,19
1014483,1
1014487,4
1014499,9
1014507,4
1014512,3
1014546,18
1014554,6
1014562,1
1014593,2
1014668,1
1014669,7
1014715,21
1014781,10
1014824,8
1014898,6
1014966,8
1015029,3
1015097,13
1015103,5
1015105,3
1015122,30
1015170,9
1015303,5
1015331,11
1015344,16
1015346,4
1015415,10
101542,2
1015428,12
1015455,1
1015532,1
1015556,5
1015585,6
1015632,6
1015649,18
1015662,10
1015668,1
1015700,7
1015779,15
1015877,2
1015893,5
1015897,10
1015898,2
1016011,7
1016024,6
1016032,13
1016038,1
1016122,3
1016164,10
1016170,4
1016187,9
1016223,12
1016234,1
1016246,4
1016248,18
1016254,2
1016287,16
101631,6
101632,6
1016322,7
1016354,12
101642,8
1016436,4
1016437,9
1016593,8
10166,22
1016613,17
1016622,3
1016629,14
1016645,2
1016679,5
1016704,5
1016715,19
1016728,4
1016769,13
1016771,3
1016778,8
1016808,32
1016851,13
1016916,2
1016920,8
1016936,1
1016986,4
1017051,8
101707,6
1017135,2
1017162,5
1017181,6
1017230,4
1017264,2
1017315,3
1017387,8
1017476,4
1017531,9
1017532,4
1017569,8
1017613,4
1017617,12
1017638,2
