order_id,item_count
1000061,3
1000070,4
1000097,15
100021,6
1000284,16
1000308,17
1000354,12
1000390,6
1000401,6
1000568,6
1000569,24
1000619,6
100062,7
1000656,5
1000686,1
1000797,3
1000952,15
1001015,3
1001028,2
1001036,10
1001142,11
1001162,8
1001167,3
10012,7
1001208,7
1001248,8
1001260,21
100130,13
1001343,8
1001383,11
1001416,8
1001515,6
1001517,16
1001518,13
1001528,9
1001559,7
1001581,15
100160,3
1001607,10
1001624,9
1001628,13
1001673,6
100172,8
1001834,45
1001840,23
1001888,5
1001914,19
1001944,3
1001959,13
1001963,5
1001984,1
1002082,14
1002085,3
1002121,11
1002165,12
1002174,11
100218,6
1002192,14
1002212,2
1002215,1
1002219,32
1002268,7
1002295,5
1002313,4
1002333,14
1002358,5
100236,11
1002374,11
1002379,7
1002397,10
1002445,21
1002458,11
1002478,6
1002541,15
100262,3
1002624,12
1002649,4
1002650,2
1002651,1
100267,10
1002682,1
1002687,7
1002778,3
1002824,12
1002870,7
1002877,7
1002880,12
1002967,8
1003014,4
1003033,16
1003070,3
1003099,16
1003100,1
1003158,13
1003189,13
1003211,11
1003224,2
1003337,8
1003344,11
1003396,9
1003403,10
1003486,8
1003500,2
1003514,8
1003557,7
1003558,6
1003586,13
1003596,6
100360,5
1003630,6
1003682,2
1003683,7
1003735,9
1003750,6
1003759,6
1003772,13
1003785,3
1003796,22
1003812,7
1003878,9
10039,11
1003911,4
1003914,6
100396,7
1003971,20
1004023,10
1004060,20
1004177,8
1004219,11
1004239,5
1004374,2
1004375,3
1004398,6
1004485,27
1004487,3
1004573,5
1004605,11
1004614,5
1004667,1
1004705,5
1004747,1
1004789,7
1004830,1
1004874,5
1004943,13
1004963,5
1005028,14
1005038,9
1005086,2
1005106,17
1005128,14
1005170,1
1005221,4
100528,2
1005311,3
1005437,6
1005439,7
1005513,8
1005543,10
1005599,8
100561,10
1005632,8
1005682,6
1005736,8
1005744,13
1005745,18
1005752,2
1005774,9
1005779,5
10058,9
1005802,9
1005810,2
