order_id,item_count
1000050,7
100007,3
1000147,10
1000157,22
1000159,8
1000241,7
1000273,28
1000303,2
1000349,18
1000358,4
1000392,12
1000399,5
1000404,7
1000418,2
1000440,6
1000443,17
1000623,21
1000653,7
1000683,11
100073,2
1000775,21
1000809,15
1000817,21
1000893,12
1000928,9
1000930,1
1000969,8
1000972,11
1000991,2
1001038,9
100104,4
1001051,2
1001084,17
1001090,8
100110,6
1001130,6
1001145,9
1001189,2
1001229,5
1001236,10
1001271,6
1001333,8
1001403,12
1001478,7
1001531,8
1001569,17
100164,9
1001715,7
1001719,12
1001736,4
1001777,9
1001778,6
1001799,3
100188,10
1001880,4
1001915,3
100194,2
1001941,9
1001972,4
100198,4
1002131,4
1002141,10
1002142,7
1002146,11
1002164,15
1002173,1
1002276,14
1002401,5
1002432,3
1002449,1
1002462,11
1002481,17
1002516,3
1002528,8
1002551,9
1002558,12
1002673,12
1002767,4
1002816,26
1002836,9
1002837,1
1002855,13
1002916,12
1002955,2
1003111,1
1003156,11
100316,4
1003263,5
100333,11
1003345,3
1003374,6
1003395,4
1003421,11
1003452,6
1003469,1
1003506,8
1003642,11
1003648,2
1003698,1
1003798,2
1003834,7
1003872,7
1003948,5
1003998,8
1004007,5
1004031,3
100413,8
1004131,4
1004185,1
1004214,7
100422,2
1004249,13
1004265,6
1004366,2
1004378,3
100438,10
1004403,10
1004404,1
100442,5
1004425,7
100444,10
1004469,3
1004504,11
1004508,5
1004520,3
1004557,14
100456,17
1004571,6
1004600,15
1004680,4
1004735,1
1004752,5
1004765,6
1004781,12
1004788,5
1004820,11
1004831,12
1004844,6
1004847,18
1004872,2
1004877,2
1004880,16
1004926,5
1004967,3
1004994,9
1005011,18
1005025,2
1005030,11
1005076,14
1005093,16
1005150,31
1005167,11
1005186,14
1005203,8
1005226,3
1005257,7
1005373,4
1005453,7
1005495,12
1005544,6
1005547,18
1005598,6
1005633,5
1005733,4
1005841,3
100585,10
1005896,1
1005898,9
1005918,3
1005965,1
100599,6
1006016,8
1006019,3
1006036,7
1006093,18
100616,2
1006184,3
1006199,9
1006230,3
1006244,10
1006259,4
100632,10
1006326,10
1006341,3
1006402,4
1006448,5
1006453,1
1006504,6
1006522,24
1006531,12
1006533,14
1006577,1
1006581,1
1006598,4
100661,11
1006617,10
1006653,2
1006730,9
1006734,10
100674,8
1006793,3
1006811,8
1006827,3
1006870,3
1006898,5
1006901,1
1006952,4
1006970,11
1006975,4
1006995,5
1007,20
1007004,12
1007007,18
1007015,9
1007094,4
1007100,25
1007189,7
1007254,17
1007323,2
1007423,8
1007435,1
1007439,9
1007464,2
1007467,6
1007497,4
1007535,7
1007544,14
1007545,4
1007624,4
1007750,6
1007795,2
1007821,9
100789,9
1007901,5
1007918,3
1007930,17
1007940,2
1008003,23
1008061,6
100807,10
1008189,1
1008218,7
1008267,12
1008270,1
1008372,17
1008388,4
1008392,6
1008393,6
1008421,8
1008448,2
1008483,3
1008493,7
1008497,7
1008510,3
100853,10
1008537,2
1008577,31
1008604,12
100861,1
1008618,5
1008622,10
1008634,10
1008669,14
1008764,3
1008787,6
1008813,20
100886,11
1008862,27
100887,1
100888,4
1008928,6
1009012,1
1009137,7
1009145,16
1009247,5
1009262,17
1009279,2
1009285,5
1009309,7
1009318,14
1009344,10
1009388,5
1009394,6
1009417,15
1009470,3
1009482,7
1009553,23
1009565,3
1009574,2
1009595,15
1009601,3
1009631,19
1009672,9
1009726,8
1009806,6
1009807,10
100983,7
100984,9
1009845,6
1009874,13
1009886,4
1009940,12
1009956,15
1009958,13
1010016,26
1010116,2
1010192,1
1010210,8
1010248,11
1010284,9
1010470,15
1010482,4
1010484,17
1010535,5
1010577,5
1010648,3
1010666,13
1010699,12
1010718,2
1010764,8
1010781,5
1010829,25
1010861,3
1010906,4
1010930,16
1011010,12
1011079,8
1011112,4
1011117,9
1011197,7
1011220,8
1011237,5
1011264,8
1011350,2
1011367,2
1011373,8
1011403,7
1011413,10
1011455,11
1011462,17
1011488,8
1011492,7
1011520,14
101169,3
1011779,6
1011783,1
1011785,7
1011791,7
1011874,2
1011908,6
1011912,6
1011959,3
1011970,9
1011988,5
1012013,51
101204,10
1012041,8
1012113,12
1012125,11
1012156,5
1012164,3
101222,12
1012225,14
1012234,4
101225,19
101226,9
1012291,5
1012293,1
1012335,9
1012399,11
1012417,1
1012575,1
1012580,10
1012604,3
1012668,7
1012680,3
1012690,7
1012734,4
1012792,6
1012856,4
1012926,4
1012932,4
1012943,8
1012966,7
1013004,16
1013045,21
1013183,5
1013215,12
1013225,4
1013237,9
1013256,4
1013282,5
1013351,6
101336,8
1013502,3
1013535,1
1013546,3
1013557,5
1013583,17
1013630,7
1013641,10
101367,2
1013770,8
1013818,9
1013819,9
1013827,9
101385,18
1013873,13
1013877,10
1013948,5
1014031,1
1014087,3
1014099,4
1014114,8
1014124,2
1014145,9
1014158,13
1014199,3
1014205,5
101421,7
1014287,2
1014305,4
1014348,7
1014356,8
1014376,4
101438,12
1014389,7
1014393,2
1014467,3
1014488,4
1014494,11
1014513,3
1014516,9
1014561,7
101459,1
1014614,2
1014632,2
1014649,16
1014665,14
1014687,5
1014722,11
1014742,8
1014743,4
1014753,3
1014796,15
1014911,1
1014933,2
1014937,5
1014987,3
1014988,3
1014989,1
1015011,7
1015041,21
1015046,7
1015058,25
101507,22
1015087,7
1015126,12
1015157,3
1015167,6
1015194,9
101525,13
1015259,1
1015268,5
1015375,6
1015379,2
1015449,20
1015450,1
1015476,4
1015480,17
1015485,18
1015558,4
1015582,31
1015595,7
1015623,1
101565,9
1015679,20
1015707,13
1015722,3
101578,5
1015784,15
1015808,13
1015814,3
1015833,8
1015879,21
1015901,12
1015953,24
101596,12
1016071,2
101616,14
1016182,4
1016190,9
1016220,2
1016235,13
1016345,32
1016347,4
1016352,3
1016360,4
1016385,2
1016399,10
10164,10
1016403,6
1016428,3
1016431,2
1016442,14
1016447,1
10165,12
1016591,1
1016650,1
101679,24
1016817,9
1016820,27
1016835,7
1016842,3
1016881,7
1016959,10
101708,8
1017124,9
1017176,9
101719,4
1017192,10
1017214,28
1017228,2
1017252,2
1017263,5
1017278,8
1017297,11
1017437,11
1017452,8
101747,10
1017472,14
1017482,17
1017552,10
1017618,23
1017676,13
1017696,7
101771,6
1017751,14
1017832,7
1017836,11
1017846,15
1017913,2
1017927,5
1017930,6
1017938,6
1017939,10
1017959,1
1017975,5
1017989,2
1018021,1
1018041,7
101808,6
1018086,4
101810,4
1018136,3
1018137,1
1018147,7
1018154,3
1018214,1
1018216,38
1018249,5
1018268,1
1018308,6
1018420,5
1018446,6
1018455,8
1018467,17
1018470,13
1018489,6
1018533,4
1018650,13
1018692,8
1018708,11
1018711,12
1018863,16
1018891,3
1018931,9
1018932,4
1018960,7
1018975,22
1019031,8
1019073,9
1019136,13
1019161,7
1019169,7
1019240,9
1019267,13
1019277,6
1019286,8
101938,4
10194,25
1019485,12
1019603,3
1019610,11
1019639,6
1019762,3
1019804,4
1019814,2
1019851,7
101991,4
101992,4
1019936,7
1019959,12
1019962,5
1020029,5
1020056,2
1020100,6
1020133,7
1020135,6
1020189,9
1020274,3
1020298,4
1020307,3
1020346,3
1020518,4
1020523,3
1020566,1
102059,30
102071,1
1020759,21
102079,1
1020798,3
1020807,6
1020896,18
1020948,1
1021027,6
1021102,18
1021158,13
1021285,12
1021290,26
1021296,2
1021362,1
1021367,16
1021409,7
1021412,4
1021490,1
1021498,2
1021510,2
1021550,3
1021621,14
1021646,13
1021647,6
1021687,12
1021710,13
1021749,1
1021786,14
102181,8
1021829,10
1021900,8
1021918,4
1021931,9
102199,4
1022003,9
1022016,11
1022072,11
1022074,5
1022107,13
1022111,2
1022112,5
1022149,3
1022206,4
1022248,8
1022256,17
1022279,8
102228,4
1022290,3
1022318,9
1022320,6
102233,6
1022384,8
1022429,2
1022436,1
1022446,31
1022459,17
1022473,5
1022477,7
1022494,20
1022513,1
1022547,1
1022628,17
102264,7
1022653,2
1022733,4
1022786,1
1022795,11
1022805,10
102284,1
1022895,24
1022916,6
1022921,16
1022926,16
1022978,17
1022980,10
1023008,3
1023016,2
102309,5
1023126,6
1023136,8
1023172,9
1023175,3
1023190,4
1023191,13
1023288,2
1023332,2
1023337,8
1023352,2
1023379,5
1023386,4
1023420,12
1023431,12
1023469,13
1023475,8
1023484,1
1023505,4
1023541,11
102361,5
1023723,8
1023739,17
1023741,5
1023778,5
1023788,24
1023850,6
1023912,5
1024010,4
1024014,2
1024017,6
1024064,17
1024101,4
1024108,4
1024118,5
1024163,9
1024219,5
1024254,1
1024329,1
1024398,7
1024399,8
1024457,3
1024488,21
1024507,12
1024614,8
1024631,4
1024666,2
1024687,7
1024867,13
1024875,7
1024911,10
1024948,6
1025011,7
1025055,25
1025114,8
1025135,7
1025149,7
1025161,4
1025203,4
1025269,4
1025273,4
10253,11
1025317,14
1025329,12
1025331,10
1025332,21
1025344,6
1025394,4
102541,5
1025421,1
1025434,6
1025482,14
1025567,2
1025659,4
1025730,7
1025733,3
1025738,5
1025742,15
1025770,3
1025777,4
1025789,19
1025837,4
10259,1
1025968,4
1025972,19
102600,5
1026022,14
1026027,13
1026043,1
1026058,11
102611,5
1026125,11
1026129,13
102613,2
1026196,25
1026268,1
1026276,2
1026323,4
1026343,2
1026377,2
1026403,12
1026415,15
1026438,6
1026457,3
1026509,14
1026524,30
1026525,15
1026539,20
1026557,7
1026559,5
1026591,3
102661,4
1026634,9
1026670,5
1026696,5
1026761,2
1026765,15
1026782,9
102679,20
1026798,21
1026825,21
1026903,2
1026950,17
1026996,7
1027031,2
1027070,4
1027071,23
1027075,2
1027138,12
1027175,4
1027186,9
1027224,5
1027243,16
1027377,14
1027382,13
1027384,4
1027386,3
1027395,3
1027475,7
1027489,6
1027509,1
1027510,7
1027536,4
1027552,6
1027593,6
1027611,11
1027621,6
1027625,3
1027660,9
1027778,21
1027793,11
1027805,5
1027838,8
1027858,14
1027877,9
102791,5
1027960,3
1027976,14
1028023,9
1028112,4
1028122,12
1028265,22
1028281,5
1028350,2
1028455,21
1028464,4
1028472,4
1028479,13
1028525,5
1028575,6
1028609,3
1028631,6
1028665,12
102871,8
1028785,3
1028791,7
1028805,11
1028840,1
1028851,2
1028972,16
1029096,1
1029133,6
1029153,4
1029213,2
1029245,4
1029281,4
1029296,3
1029335,13
1029352,5
1029362,6
1029364,1
1029374,4
102938,13
1029460,7
1029486,7
1029492,6
1029530,1
1029613,8
1029657,1
1029667,4
1029681,1
1029763,9
1029771,10
1029777,16
1029782,5
1029787,13
102981,6
1029847,17
1029893,10
1029896,3
1029936,12
1029939,13
1029942,4
1029947,8
1029948,5
1030023,13
1030031,9
103007,5
1030076,1
103014,1
1030163,2
1030209,15
1030240,6
1030273,7
1030281,6
10303,21
1030310,9
103039,4
10304,21
1030411,7
1030425,14
1030446,5
1030450,13
1030452,6
1030479,3
1030480,21
1030507,2
1030560,7
1030567,6
103057,6
1030579,6
1030647,11
1030707,1
103071,2
1030720,4
1030734,9
1030753,8
1030789,3
1030879,6
1030897,9
1030951,12
1030957,2
1030983,8
1030999,9
1031006,2
1031032,5
1031074,6
103109,2
1031099,2
1031103,3
1031105,7
1031124,9
1031138,14
1031149,9
1031163,3
1031180,4
1031200,5
1031212,21
1031235,7
1031237,12
1031240,7
1031243,3
1031281,5
1031335,2
1031337,2
103138,10
1031400,18
1031402,3
103147,8
1031576,24
1031659,10
103168,20
1031692,8
1031751,21
1031812,10
1031821,4
1031941,9
103195,19
1031961,11
1031962,13
103197,10
1032008,23
1032042,2
1032048,2
1032052,8
1032067,5
103207,7
103208,4
1032166,8
1032190,6
1032195,6
1032210,4
1032229,6
1032312,17
1032320,3
1032333,18
1032353,1
1032369,4
1032407,5
1032448,27
1032451,7
1032462,14
1032475,7
1032478,8
1032512,15
1032528,20
1032567,24
1032585,6
1032604,9
1032718,8
1032719,10
1032758,8
103278,12
1032818,7
1032860,8
1032872,5
1032880,12
1032885,4
1032903,3
1032922,1
1032936,1
1032983,11
103299,22
1033003,2
1033009,13
1033024,4
1033067,6
1033085,8
1033101,2
1033121,8
1033189,4
1033209,3
1033212,9
1033217,5
1033232,3
1033238,7
1033288,3
103331,9
1033360,4
1033403,3
1033466,12
1033475,19
103351,6
1033516,9
1033528,7
1033556,12
1033560,1
1033593,26
1033600,15
1033685,2
1033707,4
103371,1
1033814,15
1033899,3
1033966,6
1033993,18
1034002,10
1034005,9
1034057,12
1034063,7
1034165,5
1034242,10
1034251,11
1034277,1
1034294,8
1034331,1
1034343,4
1034424,3
1034478,6
1034511,7
1034526,7
1034564,3
103460,6
1034697,29
1034705,8
1034740,2
1034765,12
1034785,6
1034795,1
103480,8
1034814,7
1034826,5
103484,14
1034937,7
1034943,3
1034958,5
1035013,1
1035019,6
1035025,11
103503,18
1035142,7
1035144,18
1035145,4
1035164,1
1035196,7
1035206,1
1035223,3
1035269,10
103527,12
1035281,8
1035333,6
1035339,14
103536,5
1035441,9
1035458,7
1035533,2
1035536,8
1035632,3
103574,2
1035757,3
1035779,11
1035844,4
103585,5
1035852,6
1035891,3
1035905,4
1035967,48
103597,13
1035970,1
1035973,1
1036055,6
1036144,2
1036267,4
1036290,4
1036322,15
1036326,8
1036331,6
1036345,3
1036356,14
1036403,6
1036404,7
1036431,1
103644,4
1036498,2
1036515,1
1036548,8
1036576,17
1036579,7
103668,6
1036702,19
1036718,8
1036722,11
1036729,9
1036759,8
1036894,14
1036922,1
1036943,13
1036957,12
1036959,3
1037052,18
1037105,4
1037118,5
1037128,4
1037160,5
1037200,50
1037201,15
1037235,16
1037245,4
1037251,32
1037278,2
1037290,9
1037329,2
103734,29
1037358,4
1037379,8
1037466,5
103751,1
1037517,9
1037578,6
1037579,5
1037594,5
1037602,17
1037603,8
1037624,17
1037640,6
103765,24
1037706,8
1037735,2
1037753,3
1037786,1
103780,4
1037807,28
1037817,3
1037826,8
1037879,22
1037889,33
1037896,1
1037929,14
1037989,6
103803,2
1038042,6
1038044,12
1038151,11
1038199,2
1038263,11
1038343,15
1038375,10
1038379,9
1038401,2
1038469,2
1038470,14
1038475,11
1038521,5
1038535,18
1038564,9
1038583,11
1038608,1
1038638,6
103866,6
1038714,2
1038783,10
1038925,29
1038970,4
1038994,4
1039001,7
1039010,4
1039062,6
1039093,11
1039135,1
1039157,2
1039158,1
103917,4
1039186,10
1039204,7
1039230,4
1039253,22
1039264,2
1039286,8
1039357,3
1039360,20
1039410,9
1039411,14
1039540,6
1039569,8
103960,3
1039609,1
1039638,1
1039692,15
1039741,14
1039852,19
1039906,7
1039940,10
1039943,10
1040077,7
1040099,9
1040247,12
1040254,2
1040333,6
1040384,2
1040448,11
1040598,3
1040599,18
1040632,10
1040639,5
104064,2
1040656,7
1040678,4
1040721,2
1040732,18
1040787,10
1040790,9
1040809,5
1040812,3
1040825,6
1040884,12
1040909,10
1040963,2
1040969,3
1040995,2
1041017,3
1041033,5
1041053,7
1041069,2
1041110,4
1041132,10
1041136,8
1041177,21
1041190,3
1041201,7
1041239,1
1041245,12
1041270,9
1041292,10
10413,6
1041315,15
1041335,3
1041336,12
1041377,11
1041496,6
1041498,8
1041543,9
104155,6
1041578,9
1041579,4
1041640,12
1041691,12
1041715,4
1041727,2
1041830,9
1041873,13
1041885,3
1041970,3
1041979,10
1041980,8
104204,3
1042067,4
104208,3
1042181,14
1042187,5
1042223,7
1042244,7
1042245,9
1042268,4
1042270,7
1042304,5
1042315,3
1042323,13
1042327,2
1042367,5
1042441,2
1042463,22
1042464,1
1042465,10
1042530,19
1042590,10
1042625,17
1042723,9
1042733,4
1042769,12
1042779,4
1042782,3
1042818,9
1042819,7
1042832,6
1042849,7
1042852,7
1042854,4
1042869,3
1042915,1
1043056,12
1043095,2
104311,5
1043117,31
1043138,11
1043170,8
1043186,7
1043253,5
1043274,4
1043337,6
1043339,7
1043396,3
1043411,5
1043433,1
1043453,4
1043476,1
1043478,4
1043557,7
104360,9
1043661,7
1043668,7
1043715,24
1043742,6
1043760,4
1043792,17
1043813,6
1043875,1
1043918,2
1043961,12
104398,11
1043983,2
1044051,1
104410,4
1044128,5
1044188,2
1044198,3
104426,5
1044294,14
1044327,3
104441,7
1044453,9
1044489,22
1044499,5
1044503,4
104451,4
1044549,8
1044562,9
1044571,1
1044654,16
1044661,5
1044813,9
1044957,4
1044968,10
1045001,3
1045005,8
1045009,8
1045010,7
1045018,6
104503,9
1045064,8
1045115,10
1045132,6
1045222,1
1045315,8
1045376,2
1045391,4
1045428,4
1045457,11
1045546,10
1045573,8
1045582,6
1045612,7
1045622,5
104566,4
104569,5
1045712,5
1045723,2
1045751,5
1045771,16
1045835,1
104584,6
1045853,8
1045901,3
1046,2
10460,3
1046001,6
1046028,11
1046067,3
1046098,2
1046112,7
1046139,1
1046154,12
1046171,11
1046284,9
1046311,13
1046350,7
1046431,3
1046447,9
104645,6
1046488,12
1046518,10
1046538,19
1046544,1
1046577,7
1046589,15
1046610,3
1046617,7
1046645,4
1046661,2
1046680,11
1046690,17
1046736,4
1046806,16
1046831,3
1046880,5
1046953,1
1046962,2
104701,7
1047043,8
1047077,5
1047090,1
1047164,21
1047231,14
1047265,2
1047313,16
1047342,7
1047356,10
1047411,13
1047413,3
1047470,5
1047501,4
1047535,7
1047566,10
1047579,6
1047591,9
1047681,43
1047913,10
1047922,2
104796,9
1048072,5
1048095,24
1048155,3
1048182,5
1048200,1
1048206,3
1048277,1
1048316,10
1048433,2
1048491,16
1048556,9
1048563,6
1048592,8
10486,10
1048628,6
1048740,5
1048778,4
1048781,5
1048782,15
10488,2
1048835,2
104885,2
1048864,2
1048949,5
1048951,9
1048982,1
1048988,28
1049049,4
1049095,4
1049170,10
104923,19
1049249,8
1049357,11
1049398,15
104945,4
1049468,3
1049559,4
1049639,1
1049657,5
104967,5
1049774,3
1049798,4
1049874,18
10499,12
1049967,11
1049984,8
1050145,23
1050159,1
1050206,4
1050245,4
1050325,17
1050404,6
1050463,9
105050,4
1050579,9
1050595,7
1050617,5
105064,16
105068,5
1050844,9
1050858,14
1050891,5
1050921,15
1050959,9
1050961,2
1050964,5
1050994,3
1051058,5
1051070,12
1051072,9
10511,14
1051159,5
1051189,6
1051245,5
1051292,4
1051464,21
1051540,1
1051587,5
1051591,15
1051596,1
1051605,6
1051615,14
1051633,10
1051656,13
1051675,1
1051699,18
105172,5
1051752,9
1051806,22
1051813,7
1051822,6
1051826,7
105183,20
1051830,2
1051866,9
1051869,18
1051873,21
1051905,7
1051926,1
1051999,9
1052011,7
1052018,9
1052040,4
1052048,5
1052109,4
1052125,4
1052278,2
1052348,12
1052351,8
1052363,10
1052366,13
1052384,12
1052402,8
105241,2
1052413,1
1052417,4
1052420,12
1052449,3
1052476,8
1052522,21
105253,17
1052585,9
1052588,2
105261,5
1052630,6
1052683,4
1052773,10
105279,3
1052820,12
1052841,23
1052851,2
1052907,9
1052915,8
1052927,8
1052928,15
1052991,4
1053026,3
1053079,10
105308,14
1053227,3
1053244,3
1053281,5
1053291,6
10533,3
1053311,4
1053312,16
1053331,2
1053341,8
1053343,8
1053378,4
1053411,8
1053449,7
1053454,14
1053457,12
1053463,7
1053486,8
1053571,8
1053574,3
1053632,7
1053641,21
1053664,5
1053683,4
1053694,9
1053712,10
1053728,10
1053826,8
