order_id,item_count
10000,10
1000011,9
1000030,5
1000054,11
1000110,8
1000145,20
1000148,5
100022,1
1000234,9
1000329,4
1000370,2
1000528,9
1000535,5
1000551,1
1000587,9
100060,12
1000602,6
1000622,5
1000627,15
100068,11
1000705,12
1000723,6
1000771,3
1000786,4
100087,2
1000916,2
1000917,8
100092,6
1000949,5
1001017,9
1001023,2
100111,8
1001117,8
1001134,5
1001180,6
100125,5
1001264,15
1001324,4
1001357,17
100144,15
1001450,11
100146,7
1001472,3
1001479,10
1001630,1
1001652,4
1001753,15
1001786,4
1001793,12
1001798,2
1001817,1
1001911,1
1001964,2
1001986,7
1002016,11
1002054,10
1002071,2
1002143,12
100222,3
1002228,18
1002232,3
1002249,12
1002253,8
1002260,5
1002298,8
1002301,19
1002341,10
1002342,10
100238,8
100240,11
1002425,3
1002472,10
1002588,9
1002656,4
100266,15
1002680,4
1002691,29
1002774,3
1002784,8
1002828,3
1002840,16
1002942,12
1003011,7
100306,12
1003060,17
1003112,1
1003188,13
1003215,4
1003218,2
1003253,3
1003262,11
100332,3
1003429,6
100347,8
1003488,21
1003543,9
1003587,2
1003608,3
1003611,5
1003662,5
1003692,21
1003760,6
1003777,4
1003978,10
1003996,3
1004061,1
1004066,3
1004070,8
1004127,7
1004272,11
1004290,9
1004320,4
1004356,6
100436,17
1004377,3
1004387,6
1004402,3
1004410,5
1004446,10
1004503,1
1004515,3
1004570,2
1004574,11
1004620,7
1004624,9
100467,18
1004709,5
1004713,4
1004774,12
1004797,11
1004871,13
1004875,23
1004928,5
1004942,8
1004947,13
1004989,20
1005004,3
1005055,7
1005057,6
1005059,12
1005079,6
100508,3
1005080,10
1005090,15
1005102,2
1005114,7
1005156,5
1005193,14
1005206,7
1005309,4
1005355,1
1005396,18
100540,2
100542,7
100544,7
1005449,7
1005457,12
1005503,10
1005536,3
1005545,3
1005568,11
1005577,10
1005618,2
1005630,10
1005651,4
1005668,11
1005742,5
1005743,17
1005796,14
1005826,11
1005836,9
1005865,13
1005875,4
1005882,5
1005892,6
1005948,9
1006106,9
1006121,7
1006146,9
1006163,8
1006192,12
1006265,13
100627,8
1006296,5
1006382,33
100643,3
1006462,7
1006628,7
1006669,5
1006696,7
100673,8
1006732,15
1006760,16
1006772,9
1006802,3
1006849,5
100692,3
1007022,8
1007057,10
1007081,22
1007156,6
1007204,3
1007218,5
1007222,16
100727,2
1007341,19
1007368,1
1007396,6
100744,9
1007484,3
1007488,9
1007530,3
1007583,9
100765,12
1007675,11
1007696,11
1007751,14
1007760,15
1007771,3
1007783,6
1007870,4
1007872,9
1007894,3
1007953,3
1008013,7
1008019,8
1008043,5
1008062,8
1008083,7
100810,15
1008224,10
1008253,4
1008263,4
1008321,12
1008365,11
1008397,5
1008425,4
1008426,1
100852,16
1008564,9
1008637,9
100866,3
1008760,11
1008773,6
1008786,2
1008796,2
1008923,6
1008939,24
1008969,18
1008997,21
1009010,5
1009034,13
1009086,12
1009109,24
1009184,4
1009189,3
1009207,8
1009220,8
1009235,10
1009240,5
1009264,10
1009288,13
1009289,2
1009319,8
1009333,28
1009339,5
100936,13
1009372,8
1009395,4
100946,5
1009467,5
1009477,13
1009489,3
1009531,1
1009535,5
1009590,6
